sample_id,iteration,seed,Percentage of burned trees
13,4,209863104815031832100183317455346246554,0.06037437384655945
13,5,293328462062811686831971336646576442231,0.30424466121803323
13,6,80165750868734469741535527553212531449,0.3625098866332718
13,7,298760468342765979518244987450821165127,0.2588979699446349
13,8,287996494691688629287102909614088910577,0.26627998945425785
13,9,105328207967555722832828886912916995457,0.14184023200632745
13,10,98908022281292961300187465509478616490,0.0972844713946744
13,11,161466936088602121839607501650428843724,0.2259425257052465
13,12,79072161506133872854336264872689294657,0.17215924070656471
13,13,228231798685661574060817212412001112818,0.1671500131821777
13,14,234265848502889969614353515581855600714,0.1278671236488268
13,15,312940263230423170046137736664072114663,0.2747165831795413
13,16,335061260014049958233360776078670065107,0.11943052992354337
13,17,116002892566444759399225953915304465637,0.22699709992090694
13,18,200218594976168908556460476502291932277,0.18850514104930136
13,19,147327735600405599327981456253001807656,0.2689164249934089
13,20,336745556579502679629523737361785243369,0.11863959926179805
13,21,29895689955058779410039885302777052147,0.4756129712628526
13,22,290833549762895174936372687531242957818,0.17268652781439495
13,23,299159996549051277053613947871662879342,0.19140522014236752
13,24,228841301762076475355262768716830261082,0.28658054310572106
13,25,224782648627562840500079866861348652113,0.1979963089902452
13,26,131534617380385185054159705503999131330,0.3959926179804904
13,27,139426383424190193540710821209989267882,0.318481413129449
13,28,63380747189168688348830647172998194671,0.17031373582915899
13,29,309552103135781208375404405836949638978,0.19746902188241497
13,30,199286883962490621360040090171834903285,0.1402583706828368
13,31,118290961405048606189329948070642023982,0.38281044028473504
13,32,212263957597290087461398807836392457496,0.2254152385974163
13,33,106466339359433292154936145508395759889,0.3970471921961508
13,34,221249400429845197571137474468878623838,0.20827840759293434
13,35,10411711887690852017329779345727710150,0.19694173477458476
13,36,224595134650199751778845872306198351899,0.4434484576852096
13,37,168536322257254246103697520861966822419,0.2657527023464276
13,38,290531824907875998536816278580059075395,0.12549433166359084
13,39,60919996020101348154920099598100531670,0.24808858423411548
14,0,100844850270786545710989648689132526082,0.07580768252353091
14,1,149596938661929050182472435230897207205,0.38743322309844824
14,2,179696050071564150039621439638699399206,0.6130755532943272
14,3,311392871253649066429794081078276231363,0.578987534978377
14,4,329849880875396656865920978537473678893,0.5718646654795217
14,5,31709844231787268804671903787369827459,0.17858051386415671
14,6,272551258283658989695880391923634004597,0.22258967183922665
14,7,299943790127758464726660286773975980820,0.2976341897735945
14,8,30610068249958208290200440047543652526,0.13457135588908675
14,9,323710062733610935942731077614491069622,0.6140931060798779
14,10,111661423877257487335561567228359445907,0.07657084711269398
14,11,257234647301448391336883741191479537375,0.12261511065886543
14,12,87373575971398948377725600472705028532,0.14271177817349276
14,13,23273734813626256503006048844894218107,0.36911727295853475
14,14,266949986821792821792494181215120568523,0.34164334774866445
14,15,90173290822145502013155918496877008854,0.7306029000254388
14,16,84499853065573148182922813002883764121,0.2093614856270669
14,17,127085199690248905406583892646566425395,0.13482574408547443
14,18,266095993267141985158151189684916149733,0.31467819893156956
14,19,165593316149889631600879937262804016908,0.32943271432205545
14,20,245630901084114805539475828701769478110,0.18621215975578734
14,21,136186870101266123015666399053437259993,0.17756296107860595
14,22,139412359139117466784692237243323551357,0.41439837191554313
14,23,198306724095884552658429297374953902625,0.3864156703128975
14,24,161286818153667845680876578698625762654,0.3245993385906894
14,25,297215544924241463439126743432365003966,0.45917069447977615
14,26,36464927835510264265039406154800620251,0.1968964640040702
14,27,212282384297330409887312879358296127896,0.23149325871279572
14,28,86903189419569388192052723580519142006,0.44467056728567794
14,29,327977384143317814107145360498991281475,0.12286949885525311
14,30,108422852429598320977721333453945724197,0.494276265581277
14,31,293900351210440741733810119013941352412,0.5998473670821673
14,32,261707265388266014494298573967844687604,0.26634444161790893
14,33,165179413607292609638318456280631542810,0.5415924701093869
14,34,68981470062519516177700840402369611751,0.48969727804629865
14,35,188221980271938966584532602487535635703,0.14678198931569575
14,36,5491470426068117628854622545517779376,0.44263546171457646
14,37,20668859106973740833675762957176628020,0.2571864665479522
14,38,276578465248865290323016541966289122023,0.12872042737216993
14,39,329018540479931365810066190878464917868,0.39938946832866956
15,0,124101240104535906189644110486106098275,0.37586037364798425
15,1,265931261995853260102640221621679569207,0.17379547689282202
15,2,224382182103048541392224245876848783862,0.6029990167158309
15,3,57767732240483034904218399442815772410,0.3301376597836775
15,4,183516899363735799940628315245119765854,0.773598820058997
15,5,13940562674114702812857270621682220980,0.6383972468043264
15,6,187825298263787351609678977758252273418,0.37610619469026546
15,7,192600322553852093017998206462765675723,0.6632251720747296
15,8,313388515833201538650900035285044077740,0.6548672566371682
15,9,188940843778776650523252308599715577886,0.5781710914454278
15,10,64560503600690377629411203336594098833,0.4781219272369715
15,11,335244998246502637994755017988757328263,0.61086529006883
15,12,59994816091052949048310780237638791825,0.7072271386430679
15,13,213380788496807507641476080748623590214,0.6261061946902655
15,14,143466794600175267505009638400709305854,0.5742379547689282
15,15,7652109102617309903192963422351301188,0.6150442477876106
15,16,216222236282557983374056763427886999801,0.5046705998033432
15,17,219412718281604903609651574197872490420,0.4466568338249754
15,18,249781800971752098799864948475101971738,0.397984267453294
15,19,79847542990181803753674535737830167962,0.11209439528023599
15,20,300520544827363740283954266160133830441,0.3746312684365782
15,21,240892999864571103534240602787238490386,0.2561455260570305
15,22,10409057075344341549803157412528664831,0.5988200589970502
15,23,78763444678357478159409030475022046310,0.45943952802359883
15,24,156386534741723951961715052448211401644,0.7895771878072763
15,25,332317524762766318180905268739495719022,0.19714847590953785
15,26,329450374548239322667456560457154376293,0.6509341199606686
15,27,180054302108174680053494972362238150006,0.5440019665683382
15,28,325708367893101296024011277681939220614,0.7849065880039331
15,29,304626737381198286293395696451098485177,0.7645034414945919
15,30,210619163175854149434596388176064237655,0.6025073746312685
15,31,212522257801472315636561424198371181376,0.7042772861356932
15,32,190470939895518549751718125449745761650,0.7517207472959685
15,33,167337022397305957562201106930261600909,0.3827433628318584
15,34,11286435650786490785658064988238655010,0.349803343166175
15,35,154615939310871387360629346509147979300,0.33775811209439527
15,36,327834060991854538551213063804696188853,0.45083579154375614
15,37,252387940539623497794431272504435261264,0.7170599803343166
15,38,37657042499091484231671891607378294695,0.8085054080629301
15,39,207829235616649869746993526720214256709,0.783677482792527
16,0,123680800394271488570507224259352635812,0.6214931050879696
16,1,198451024745558494069045659729245636686,0.884450784593438
16,2,110885276849948076654759054023789504976,0.7943414170233001
16,3,293059188826035188551360434490147231952,0.8597242035187826
16,4,42453098534027165175935964590666942769,0.2230147408464099
16,5,248095915637284829991952381806750006171,0.7113647170708511
16,6,34955106296951018396088130318689398404,0.8578221588207323
16,7,84719429931480585133345596125444791946,0.5290061816452687
16,8,11373259794206827886027568187224904966,0.896338563956253
16,9,226152676119022246982135589229800498000,0.7724679029957204
16,10,306796594160817079890905351254697031059,0.5694246314788397
16,11,168369703984490990372650721942539724295,0.8856395625297194
16,12,14437925464193782928304196132431384501,0.8611507370423205
16,13,237121045598259671712911059954902357527,0.8195435092724679
16,14,106868769364663359298684094467761720212,0.8147883975273419
16,15,171023171222479132955504237435251391412,0.7132667617689016
16,16,332074512352373412259690550214818724470,0.7891107941036615
16,17,283838937307015306231478915998222043623,0.8404660009510223
16,18,243207504044495848913673456130642810406,0.7624821683309557
16,19,125048295698002258052691825034569621714,0.8523537803138374
16,20,214734740348007873936234791470942361131,0.7964812173086068
16,21,128630867604941202128397103623147595136,0.2396576319543509
16,22,308500827554897437801601189156644319608,0.8815977175463623
16,23,258860969797778369221860421021547728392,0.7620066571564432
16,24,72926149986015348797497872241933933584,0.681169757489301
16,25,20664677715142451948717125127163495802,0.8100332857822159
16,26,136911640240998791002979538321900287980,0.666904422253923
16,27,61557244498957040191118128654055293165,0.7769852591535901
16,28,62532486085017581665481096458340351008,0.5575368521160248
16,29,286551765087715490495947014286658415828,0.408226343319068
16,30,39037361080871969545895255782872738526,0.7432239657631954
16,31,208277026572385316258074046974332328892,0.6074655254398479
16,32,202949385924205285702793552376471317345,0.8466476462196861
16,33,164798517902021543049640484977989262077,0.24536376604850213
16,34,124473755693872775150590910230007420619,0.2582025677603424
16,35,207822814883751192380982130640080458136,0.8951497860199714
16,36,173330489048674832805795276679950565895,0.8509272467902995
16,37,32587491726397785377481459756358140508,0.809320019020447
16,38,176376616000969373218774371804747688700,0.7786495482643843
16,39,6322545428479779054913547895220179971,0.7505943889681408
17,0,65508678417152385883736897952784453178,0.748158379373849
17,1,55923378453672465603076500288066400743,0.7734806629834254
17,2,224988441612147261357367134863718052344,0.2628913443830571
17,3,247959033372043671392674610930452535101,0.8199815837937385
17,4,65249283571753905398229454950690527203,0.8156077348066298
17,5,239581398472728194929802731554891582766,0.7529926335174953
17,6,278353319690228771040177594054840490932,0.8241252302025782
17,7,134325395780093288439739552743702092961,0.9019337016574586
17,8,224986723997307766845359142761058070111,0.6942909760589319
17,9,22253450241426426328851384913604010054,0.7654235727440147
17,10,73374671319439654785372398451451858002,0.8784530386740331
17,11,145987440207155888652708753635418540928,0.8572744014732965
17,12,84482894893133128259900366861906405199,0.9196593001841621
17,13,8291976516962816388356755762598122635,0.8791436464088398
17,14,319882628977353235719835917387343164552,0.9079189686924494
17,15,262548645016624839025863215224671844159,0.8996316758747698
17,16,316992043431298898429208429355794879124,0.7320441988950276
17,17,22800453914046566824723969779881738740,0.8853591160220995
17,18,165386159534421175522527749520985913915,0.860036832412523
17,19,178687825767364726069601039027727017677,0.888121546961326
17,20,79209809308526245240596802275623588155,0.8678637200736649
17,21,70417226108087757243163860733299354658,0.8964088397790055
17,22,154498303456252203127663055739880027976,0.8549723756906077
17,23,147405476108386858683905102689204618242,0.8321823204419889
17,24,245314135832124602709448772931139966778,0.8538213627992634
17,25,44640301210273581501160411370196420939,0.9005524861878453
17,26,2241697674328836699844071767937303643,0.863950276243094
17,27,151664801466569386658734826159130536042,0.863950276243094
17,28,102162689904351472489686862457899356639,0.7002762430939227
17,29,316540000109951827498359526842248909935,0.8013351749539595
17,30,253447239582401068564247008317712159250,0.8278084714548803
17,31,203599946547713419491338688046056195788,0.9079189686924494
17,32,20083447381968504589621918700571338341,0.7440147329650092
17,33,335306406008336259637327678416598045867,0.8568139963167587
17,34,311519728288749132724467167146860610740,0.8699355432780848
17,35,163720764477802333362094924836494126006,0.8404696132596685
17,36,266940880714812835903858565558858053571,0.8098526703499079
17,37,35548341338350734947182113300090462752,0.785451197053407
17,38,262278686468407032899427202154975160471,0.7684162062615101
17,39,146875397929258407457708023350753748557,0.7907458563535912
18,0,311710885943176525898750095376933416568,0.8964747880410531
18,1,149991493084738477861521512404606694235,0.9145470771976796
18,2,124838563772188531887262242088521415361,0.8902275769745649
18,3,308924155242825799784378867223754337619,0.9471218206157965
18,4,328379288129915359235231994147687823943,0.9413208389112003
18,5,197000534224678694877035832841208083695,0.9069611780455153
18,6,314460213311021380110220601993558736060,0.9170013386880856
18,7,34077788062923094242033565578727553530,0.9170013386880856
18,8,333056358830214494710141147465102831274,0.9486836233824185
18,9,291841363096500544008954580651508568056,0.9138777331548416
18,10,330609686543540918870900147598457401067,0.2940651494868362
18,11,280076318244384208769928639882729802627,0.9393128067826862
18,12,24714592781902409782976807548398182774,0.9319500223114681
18,13,183540034614628812272226302417336612665,0.9020526550647032
18,14,191634814659185895900731686022360458402,0.9475680499776885
18,15,272936399712145752861809677785523248125,0.9156626506024096
18,16,312460528490474918816012022366683099478,0.9442213297634985
18,17,257538986952445196864103947093350363809,0.7605979473449352
18,18,97408991739458194535354844255238065569,0.7916108879964302
18,19,336258484786955376308276079528142379325,0.8866577420794288
18,20,134762399796221197539234196508679065280,0.8681392235609103
18,21,227674648099816915785029392426347714075,0.9024988844265953
18,22,260727075950662130459984742237469290079,0.9225792057117358
18,23,148482683601892758005672459620116280044,0.8960285586791611
18,24,216574787923469688249258409602918180804,0.9091923248549755
18,25,174491888200131067450211522129633324428,0.8819723337795627
18,26,266801515617990800892034332224847205252,0.8078982597054887
18,27,97703477125776408310101519511815141814,0.893574297188755
18,28,125974902891295778546944183517860043468,0.891566265060241
18,29,14976124388823273021974017393527469830,0.9504685408299867
18,30,17502319793150010746932769598385081323,0.8960285586791611
18,31,64231952442854699780204959786635700437,0.9089692101740294
18,32,257741808108196299405368797018969163674,0.9016064257028112
18,33,256540615961369811222130835825608994880,0.9245872378402499
18,34,37308061995689945339394923613297379263,0.892904953145917
18,35,35849081861741595485125264220990986243,0.9410977242302544
18,36,192705761009139740381472347954752638612,0.9024988844265953
18,37,168684135284907844550169681036865422250,0.9386434627398483
18,38,92609684613227743577146954878871789339,0.9292726461401161
18,39,36987635502569120454215504437600007666,0.8828647925033467
19,0,7415529674858930680096938344516229222,0.9214285714285714
19,1,155219808601908376374229581334291903481,0.919047619047619
19,2,124282601888453409104585860646540137037,0.908008658008658
19,3,238739397262536500407155561458702387812,0.9476190476190476
19,4,96480916696168974205951048281824868959,0.9417748917748918
19,5,315906347584480156334187667183713878130,0.9121212121212121
19,6,197226648279853407356989939577745583976,0.9363636363636364
19,7,192177949324861181985303693537920346729,0.9432900432900433
19,8,215549468958168833462481127923966199289,0.9279220779220779
19,9,46928961517168253820054537459268383819,0.958008658008658
19,10,47846385831951744131124224383210996546,0.8331168831168831
19,11,241440171079675638537447965651879683342,0.9257575757575758
19,12,154933616965149392973576470538325179805,0.9517316017316018
19,13,86084803118939587999808775878016241293,0.919047619047619
19,14,60687462030332478467382553422488158188,0.9238095238095239
19,15,28095240072940236544692945428937876669,0.9612554112554113
19,16,317903470570774957773500980378228612528,0.9495670995670996
19,17,30604436009564565145181626976790894980,0.9549783549783549
19,18,187537398050724872287788586961284912955,0.9543290043290044
19,19,53531993933992880782953515327323873895,0.8902597402597403
19,20,306068568170873203455579082223171550263,0.943939393939394
19,21,48398806484226931869730096391843197759,0.9562770562770563
19,22,61378362712496486865646625800077022147,0.9632034632034632
19,23,93569793560401474456842680267630108190,0.9227272727272727
19,24,261573124962728234132338600507164548217,0.9597402597402598
19,25,254204308135419700812748982456576496771,0.930952380952381
19,26,66764210607817593574295527714740393770,0.9666666666666667
19,27,89347345151419099115145271290548799388,0.9683982683982684
19,28,336319629934959496162544846359208698266,0.9515151515151515
19,29,58627269261751045668182865294554975753,0.9361471861471862
19,30,187537710349241270426235991601968297518,0.946969696969697
19,31,275999161645954578326217500458516473261,0.9601731601731601
19,32,112162605426404416513251645706526370212,0.9545454545454546
19,33,122037618757546532036351811982297209401,0.9601731601731601
19,34,206767106338881540256059008666585794632,0.9502164502164502
19,35,128413202024934667854514287154871431304,0.9571428571428572
19,36,78851439649843222515490594417213018868,0.9487012987012987
19,37,19365012601149291249510389435114090906,0.9354978354978355
19,38,215774860585621221826377275140045411824,0.9554112554112554
19,39,258738930357878795761887097512208889414,0.8943722943722944
20,0,28486262144652272574468691292876460878,0.8766288356452291
20,1,87426121179105321394375440756441116817,0.9735182849936949
20,2,20181714951687351962894018328254960826,0.9592265657839428
20,3,253845614804791600161723754813458669547,0.967843631778058
20,4,270449101523697885609782206630751179932,0.957335014712064
20,5,66330499412588534738891377403537569660,0.9716267339218159
20,6,109861091110174171745160678887931648265,0.9810844892812106
20,7,167671875142024302545365208606760037699,0.9443043295502311
20,8,138429906417308097520085217321339357579,0.9478772593526692
20,9,200966486334134088824946033235593369061,0.9470365699873896
20,10,158144606313605158390662405271679823782,0.957335014712064
20,11,190890644138071651995444579269861391285,0.9590163934426229
20,12,165646033450801906944897055936822927606,0.9787725935266919
20,13,57521562080836337831292658328083018646,0.8900798654897015
20,14,171070125109700003901657861314947090500,0.9659520807061791
20,15,219338382508908304343470768100281831424,0.9567044976881043
20,16,237038999673804360805146944925784912506,0.9701555275325767
20,17,82637370801174515634861323116102616992,0.9474569146700295
20,18,60334977179951078396918570167150757330,0.9670029424127785
20,19,174606414469666764058630358922826478737,0.9611181168558218
20,20,70272395018044509367165775718833970126,0.9659520807061791
20,21,11726940287898306867898464418040977959,0.9655317360235393
20,22,88304054314548741831471951563567239487,0.9718369062631358
20,23,120805354285396224905500728100500409766,0.9045817570407735
20,24,322131137279475106140135074393865172136,0.9588062211013031
20,25,204345332399029185011023758105580251828,0.9354770912147962
20,26,56761025709582609679502542880131711547,0.9543926019335855
20,27,292581944601610581435583138093701517253,0.9699453551912568
20,28,212470916366318290518699846063174845717,0.9453551912568307
20,29,52074579442556994092032839520775943067,0.9695250105086171
20,30,83098052195613342271783401012018471519,0.960697772173182
20,31,245551511703603313605675425948053334866,0.9438839848675914
20,32,182730532467557232782353924506091902013,0.9651113913408995
20,33,58955296910777155194377893170237134909,0.955443463640185
20,34,43794820642728560600682462226788889321,0.9539722572509458
20,35,325195174386544311694294169383482822277,0.9579655317360235
20,36,269078043772299688547980228379654902293,0.9077343421605717
20,37,177366975565192995325438154933153608749,0.9627994955863808
20,38,252386289196693996317043302627457519966,0.9386296763345944
20,39,310585539613088612866273342792343507633,0.9733081126523749
21,0,197179470637837748834494788246514690349,0.9787581699346405
21,1,244810710821469984407689575115091740245,0.9740604575163399
21,2,225159530803115801866025822691090157906,0.9665032679738562
21,3,258072342308537154749660321526196201454,0.9634395424836601
21,4,321412613591999296942038383730002196956,0.9814133986928104
21,5,208151141430957980208002034180029957101,0.9728349673202614
21,6,106884060456915523785877595862208339102,0.9342320261437909
21,7,254526199013166873721057266439824983885,0.9814133986928104
21,8,255875018776563842407041972979430050176,0.9816176470588235
21,9,18411249606472580131355258712305146033,0.9791666666666666
21,10,18691960755016135821604504698094388656,0.9763071895424836
21,11,316381156302066345025265821550001182311,0.9763071895424836
21,12,256799951040107946280461989505701730191,0.9669117647058824
21,13,98817420517792559416908745179077684533,0.9846813725490197
21,14,309338999336451257732316152947456481791,0.9765114379084967
21,15,136678978423892391604501772468224846560,0.9701797385620915
21,16,243549061521274258339314050170822461362,0.9758986928104575
21,17,308849684457059382387505223894091669711,0.9789624183006536
21,18,169128695756056459172434436982008310584,0.9818218954248366
21,19,94323281674553265381960815901781795379,0.9620098039215687
21,20,52584028163961101766538182099700856102,0.9769199346405228
21,21,204027867788336352939900781500096658289,0.9761029411764706
21,22,212051245939513051762442539963717567564,0.9718137254901961
21,23,48767010717582991189110665101596857173,0.9540441176470589
21,24,234153573327735748573775365243475585002,0.9754901960784313
21,25,64844915025536920150572514679632029710,0.9742647058823529
21,26,161800519469205631812815104440535416286,0.985498366013072
21,27,306685416807148534847466945027196900161,0.9605800653594772
21,28,35789616603484552346714873946541994966,0.9616013071895425
21,29,17322226877020054909935494110736332680,0.9728349673202614
21,30,280996605767102737917832274774610619965,0.9754901960784313
21,31,242844216981234073291657960914695399623,0.9566993464052288
21,32,314705655741038152526097712187246672823,0.9726307189542484
21,33,62874803984593935496653482273769002723,0.9665032679738562
21,34,145422864157444978768769711108863526968,0.9701797385620915
21,35,214326411588857963948222996251217438094,0.9732434640522876
21,36,228690722954706867126138753897426433413,0.9789624183006536
21,37,88948456829781186372060315809743032225,0.980187908496732
21,38,333049742989651639674796403515681836143,0.9771241830065359
21,39,203500039124794939811510933657353259156,0.9726307189542484
22,0,322439256838775304666300207075613450190,0.9751688518077076
22,1,188245661010830301311876044275944650549,0.9735796583234009
22,2,110090444488868145548477973392349804268,0.9803337306317044
22,3,51382968599938889856834212214101190488,0.978347238776321
22,4,282935903230104200550237186997918374679,0.9678188319427891
22,5,77647954804282314416383214200035889344,0.9892729439809297
22,6,48744347811878272613293362004835502546,0.9843067143424712
22,7,75086158480545709162347191026938813004,0.9854986094557012
22,8,74284042923464823671620417524459583171,0.9803337306317044
22,9,208005189646935780906146816515078660246,0.9868891537544696
22,10,92206038608287028634218383658218325733,0.9841080651569328
22,11,177689717447347895931984237058570312426,0.990067540723083
22,12,165594844212935582158298182943364694922,0.9690107270560191
22,13,15244233885324664479383538270539664061,0.9745729042510926
22,14,150016257927512328278602365362225548405,0.9682161303138657
22,15,97047413539569038673848243833039860862,0.9851013110846245
22,16,197819457211124876228032337850633883749,0.979539133889551
22,17,281481756487303743763914179311298687592,0.9890742947953913
22,18,121084825150781899157296622834682094548,0.9845053635280095
22,19,190850877802872824699156140499900442109,0.9785458879618594
22,20,6033899827759720272760803700765110891,0.9757647993643226
22,21,107509822066429552240517132737255882637,0.9864918553833929
22,22,34186897178495631720222416084819731379,0.9815256257449344
22,23,219954709394881077250069017726815645992,0.9880810488676997
22,24,262184907211935481693897539962270344139,0.9767580452920143
22,25,39983660579791327146544657858956271308,0.9851013110846245
22,26,65638500554466521806511241701623839859,0.9757647993643226
22,27,190627030108512494137549064413522292490,0.977751291219706
22,28,58249332669221034763510912120182011047,0.9799364322606278
22,29,321205785508731622352778140792502094723,0.9807310290027811
22,30,85919955552118161332172220257839206459,0.9702026221692491
22,31,280282419413481571356084767131117725686,0.9572904251092571
22,32,289297142246099652658347960412952665752,0.9852999602701629
22,33,150521146882448033135428909220407670716,0.9652363925307906
22,34,209592201612572869777555820543575722989,0.9880810488676997
22,35,197648225225596561452420130980691906119,0.955502582439412
22,36,53510392890931690612416401116407586830,0.9821215733015495
22,37,306967732965266679357238392044119780904,0.9874851013110846
22,38,127725627534648562543190148375386116420,0.9805323798172427
22,39,120148773139411052273344475250455752726,0.9767580452920143
23,0,22975687385529223956728332813272256418,0.9866589327146171
23,1,262964844521238895543884680916342286036,0.9876256767208044
23,2,103881938819202509426775798195959896925,0.9916860015467904
23,3,219682812277872903455740201607099689326,0.9818252126836814
23,4,257401820316279392111126093836167428735,0.9831786542923434
23,5,207685576414025262803867394508732024935,0.9882057231245166
23,6,86891386865280034450221481634469577500,0.981631863882444
23,7,51489735191963103201803362612781518532,0.9851121423047177
23,8,134705676940480964622454172712883397478,0.9878190255220418
23,9,127014763878620541554870181821591643662,0.9851121423047177
23,10,267792604584848107349365661589371344315,0.9851121423047177
23,11,55104758784588021885124659828793356950,0.9841453982985305
23,12,144192690771933274924518585884715308792,0.9804717710750194
23,13,227157449020466716850112403932273328877,0.9889791183294664
23,14,87068334756574304901702266803127920503,0.9752513534416086
23,15,36064238836225439136479877973704872227,0.981245166279969
23,16,111472084765109186281103823308586616944,0.9938128383604021
23,17,12500823389703491654779655747385264061,0.9889791183294664
23,18,147273004636632765585582767784920865303,0.9837587006960556
23,19,114447843206197260188294669092728292353,0.9897525135344161
23,20,156783522652957856537253005658319343103,0.9814385150812065
23,21,202667743785672922793183426316433783936,0.9885924207269915
23,22,312704782554262488492825671977064327235,0.9789249806651199
23,23,38565050954390240396525537053231285991,0.9789249806651199
23,24,82735840833921150092694049765564791178,0.9621036349574633
23,25,214967239695159890174147411511682018578,0.990139211136891
23,26,320972006595428291018275848722111139271,0.9874323279195669
23,27,292864194476246693847352896909360702731,0.9831786542923434
23,28,187498738181249560235221606693489873594,0.981245166279969
23,29,162712105947406947975203649897297420810,0.9824052590873936
23,30,8109953934060979029343630538681905697,0.984338747099768
23,31,267969589357797348888434871951654102774,0.9891724671307038
23,32,234572134167692298947813653871351096680,0.982985305491106
23,33,31916229293912894545900992971428403824,0.9868522815158546
23,34,136500572958165602697721180561475662290,0.9851121423047177
23,35,227058870619117787364539679719018552156,0.9849187935034803
23,36,56471214308104906120890507072873166778,0.9595901005413766
23,37,237380197274429403934894011517229608222,0.9818252126836814
23,38,267481749621599198335531009855693354921,0.9706109822119103
23,39,137759359300657224427003868886626943908,0.9889791183294664
24,0,216560491204614822138306263596688632010,0.9875706214689266
24,1,83476841445417631727697987788514466621,0.9900188323917137
24,2,190935852178798446333568143946730984709,0.9932203389830508
24,3,298630840655197201581126996913252760099,0.9828625235404896
24,4,250786021033056779401644683944472245517,0.9826741996233521
24,5,31038173279094537893758606212689184460,0.9902071563088513
24,6,98160167288935197754485103952034313872,0.9909604519774011
24,7,291802290396056464210808382405457136063,0.9919020715630885
24,8,55719788927736754246063919882489581925,0.9815442561205273
24,9,39493200982963715392059793958411832542,0.987758945386064
24,10,270479518432570844815450362227264329712,0.9883239171374765
24,11,135421778981394620997234810729061091646,0.9907721280602636
24,12,74811466159237857835528275527509020378,0.9943502824858758
24,13,168284182941342549945667578671211311198,0.9862523540489642
24,14,232666623781592369081883732552395885035,0.9892655367231639
24,15,308049990728068104129939501849900044753,0.9937853107344633
24,16,4265822812148434403837361416918771217,0.9911487758945386
24,17,84730664181148683114253134078286190342,0.9911487758945386
24,18,173712283855434285446219590911109128635,0.9890772128060263
24,19,311325900437304375391936836128568496810,0.992090395480226
24,20,303815754100870255231375174746096131146,0.9809792843691149
24,21,88494182590414236027764515766323188307,0.9894538606403013
24,22,77828278256912128733154818498252793877,0.9898305084745763
24,23,71461115308762678300982640025330080753,0.9907721280602636
24,24,171117590882908879163131377116340186685,0.9896421845574388
24,25,185577285145267951271825207376877406047,0.9913370998116761
24,26,174406884475131521348746803028578393278,0.9851224105461394
24,27,89541391177466296459173096230945263831,0.992090395480226
24,28,105151986739463695644773879209287102468,0.9847457627118644
24,29,139710582021269913807292819343730397979,0.9930320150659133
24,30,188837427245269769001777487661819704489,0.9939736346516007
24,31,253782038326347201655857484054854531011,0.9898305084745763
24,32,4388215540894081613651103511653489707,0.9883239171374765
24,33,188085059148913007378721958266994295392,0.9879472693032015
24,34,133958508577447736310671939352501935645,0.9871939736346516
24,35,27325552135183257801849051047223950517,0.9836158192090395
24,36,70725163917923133233230909943113862109,0.9894538606403013
24,37,25442151217751491486339151512161715099,0.9903954802259887
24,38,196743888204957557249162094080023318915,0.9915254237288136
24,39,48646251957244582112938325434096405226,0.9900188323917137
25,0,334325060808168725071074941913844818446,0.9882525697503671
25,1,24785055231313257153171239358795918093,0.9941262848751835
25,2,96933224053937590241572727893391634326,0.9915565345080763
25,3,22307020815995821537550981877397193314,0.9972466960352423
25,4,197053004836131042194568997721190340337,0.9930249632892805
25,5,112893857761397747507378925615665446951,0.9939427312775331
25,6,275880023968377585386443821246327940156,0.9827459618208517
25,7,135150727897393179577843528363743975383,0.9854992657856094
25,8,262827086294001607476185433483246779881,0.9941262848751835
25,9,19572114327900894733377425275342982522,0.9900881057268722
25,10,195521276729437891475642365123215273273,0.9917400881057269
25,11,94234505931278012030068709530716431040,0.9946769456681351
25,12,273246452377533511874175916950843960049,0.9897209985315712
25,13,38558029968077540699131988813019313019,0.9899045521292217
25,14,336824482558881315724497719303553107694,0.9866005873715125
25,15,191785279584170259819476416777006707451,0.9928414096916299
25,16,117777575585701029486046930793593655316,0.9906387665198237
25,17,113953243903907937733200849965630055927,0.9902716593245228
25,18,187421869013190180995271828263568060876,0.993208516886931
25,19,114213675185393382155757568702832557923,0.9930249632892805
25,20,89783967274779413124068969236947520084,0.9926578560939795
25,21,287168153185590786817041450896533568048,0.9875183553597651
25,22,303448070661288493860367371043435472473,0.9917400881057269
25,23,25440676765559396005537765141621879083,0.994309838472834
25,24,22642801923174478550457974701807793306,0.9946769456681351
25,25,294375676598828757795222363534061938476,0.9840308370044053
25,26,88800272426886634121250264084733343029,0.9926578560939795
25,27,311422866828609359460621815886011661312,0.9926578560939795
25,28,338272326395804136053283904377579822496,0.9921071953010279
25,29,110304459082427127080448072934676125813,0.9950440528634361
25,30,100843884823763284626517705975600520153,0.9926578560939795
25,31,284762875248142121121890399448313267605,0.9913729809104258
25,32,241792016146278632613400648067083604949,0.9900881057268722
25,33,7259299347243481240753076902469539550,0.9910058737151248
25,34,126804822627429080111184115141804093532,0.9847650513950074
25,35,8478398664878970583728144130559137854,0.994309838472834
25,36,97479469006716888396859472047093029169,0.9880690161527166
25,37,302903606726838103272160670839245541790,0.9910058737151248
25,38,11701404270568332585653414387722699781,0.9899045521292217
25,39,188590001574586460002254007240009175981,0.9902716593245228
26,0,173323307353401938354962365948111467846,0.9939133548156105
26,1,196650721354510071272373830903097172901,0.9928392409595417
26,2,86812006573641149260317678584305722482,0.9965986394557823
